team,lineup,minutes,goals_for,goals_against,stints,net_goals,net_per_min,gf_per_min,ga_per_min
Argentina,"('Argentina_p3', 'Argentina_p4', 'Argentina_p5', 'Argentina_p9')",30.948242156,22,71,11,-49,-1.58328863245308,0.7108642839585257,2.2941529164116057
Argentina,"('Argentina_p3', 'Argentina_p6', 'Argentina_p7', 'Argentina_p8')",21.35631423,27,30,7,-3,-0.1404736776061194,1.2642630984550747,1.404736776061194
Argentina,"('Argentina_p3', 'Argentina_p6', 'Argentina_p7', 'Argentina_p9')",32.53318972,40,48,12,-8,-0.24590272484354478,1.2295136242177238,1.4754163490612686
Argentina,"('Argentina_p3', 'Argentina_p6', 'Argentina_p8', 'Argentina_p9')",15.107812414000001,14,25,6,-11,-0.7281001179102937,0.9266728773403738,1.6547729952506676
Argentina,"('Argentina_p3', 'Argentina_p7', 'Argentina_p8', 'Argentina_p9')",7.119033263,16,10,3,6,0.8428110641347905,2.247496171026108,1.4046851068913175
Argentina,"('Argentina_p4', 'Argentina_p5', 'Argentina_p6', 'Argentina_p7')",10.925635157999999,12,18,4,-6,-0.5491671571704153,1.0983343143408306,1.6475014715112457
Argentina,"('Argentina_p4', 'Argentina_p5', 'Argentina_p6', 'Argentina_p9')",18.628602555,19,31,6,-12,-0.6441707027980553,1.019936946096921,1.6641076488949764
Argentina,"('Argentina_p4', 'Argentina_p5', 'Argentina_p7', 'Argentina_p9')",15.819639298999999,15,29,6,-14,-0.8849759299432938,0.9481884963678148,1.8331644263111087
Argentina,"('Argentina_p6', 'Argentina_p7', 'Argentina_p8', 'Argentina_p9')",19.262352125,34,27,5,7,0.36340317914315984,1.7651011558382048,1.401697976695045
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p11', 'Brazil_p2')",45.508794606,73,70,10,3,0.0659213241302698,1.604085553836565,1.5381642297062954
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p11', 'Brazil_p4')",29.847600508,39,41,9,-2,-0.0670070614039458,1.3066376973769431,1.373644758780889
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p11', 'Brazil_p5')",15.307439614000002,24,10,7,14,0.9145879619995866,1.567865077713577,0.6532771157139904
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p12', 'Brazil_p3')",12.278261066999999,26,18,3,8,0.6515580631773189,2.1175637053262863,1.4660056421489676
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p12', 'Brazil_p5')",30.229534765,61,25,10,36,1.1908883242781854,2.0178941050269255,0.8270057807487399
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p12', 'Brazil_p6')",29.972379514,62,42,9,20,0.6672810208698333,2.0685711646964835,1.40129014382665
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p12', 'Brazil_p7')",30.124870803,57,34,11,23,0.7634887515504144,1.8921242973205923,1.1286355457701778
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p2', 'Brazil_p8')",29.541971315,62,36,9,26,0.8801037589119329,2.0987089635592246,1.2186052046472917
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p2', 'Brazil_p9')",43.288189683,58,50,13,8,0.18480791316486342,1.3398573704452597,1.1550494572803964
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p3', 'Brazil_p6')",17.703828624,18,29,6,-11,-0.6213345278934733,1.0167292274620474,1.6380637553555206
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p3', 'Brazil_p7')",19.932746984999998,29,31,8,-2,-0.10033739963212603,1.4548922946658274,1.5552296942979535
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p4', 'Brazil_p8')",22.734700424,42,31,7,11,0.48384187144985624,1.8473962364449057,1.3635543649950495
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p4', 'Brazil_p9')",24.113340182,34,39,7,-5,-0.2073541020141363,1.4100078936961267,1.617361995710263
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p5', 'Brazil_p8')",14.781959466,31,14,7,17,1.150050508466196,2.0971509272030633,0.9471004187368673
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p5', 'Brazil_p9')",12.164295865,26,14,6,12,0.9864935984110084,2.137402796557185,1.1509091981461765
Brazil,"('Brazil_p1', 'Brazil_p10', 'Brazil_p6', 'Brazil_p7')",27.922322392999998,50,37,9,13,0.4655773190004798,1.7906819961556915,1.3251046771552117
Brazil,"('Brazil_p1', 'Brazil_p11', 'Brazil_p2', 'Brazil_p3')",20.039648447,26,28,8,-2,-0.09980214998728715,1.297427949834733,1.39723009982202
Brazil,"('Brazil_p1', 'Brazil_p11', 'Brazil_p2', 'Brazil_p5')",39.028381386,58,48,10,10,0.25622379521962785,1.4860980122738416,1.2298742170542138
Brazil,"('Brazil_p1', 'Brazil_p11', 'Brazil_p2', 'Brazil_p6')",17.473176037,37,17,5,20,1.1446116010992717,2.1175314620336527,0.972919860934381
Brazil,"('Brazil_p1', 'Brazil_p11', 'Brazil_p2', 'Brazil_p7')",15.511790849,31,27,6,4,0.25786835568749744,1.9984797565781052,1.7406114008906077
Brazil,"('Brazil_p1', 'Brazil_p11', 'Brazil_p3', 'Brazil_p4')",38.838078706,64,71,13,-7,-0.18023548623476546,1.6478673027178556,1.8281027889526211
Brazil,"('Brazil_p1', 'Brazil_p11', 'Brazil_p4', 'Brazil_p5')",43.986881493,95,57,18,38,0.8638939317861681,2.15973482946542,1.2958408976792521
Brazil,"('Brazil_p1', 'Brazil_p11', 'Brazil_p4', 'Brazil_p6')",18.039681852,32,27,6,5,0.2771667505569488,1.7738672035644723,1.4967004530075234
Brazil,"('Brazil_p1', 'Brazil_p11', 'Brazil_p4', 'Brazil_p7')",23.949314041,47,27,6,20,0.8350969871521591,1.9624779198075737,1.1273809326554147
Brazil,"('Brazil_p1', 'Brazil_p12', 'Brazil_p2', 'Brazil_p3')",8.538040194999999,12,12,4,0,0.0,1.4054747607100018,1.4054747607100018
Brazil,"('Brazil_p1', 'Brazil_p12', 'Brazil_p2', 'Brazil_p5')",23.438934564,39,21,11,18,0.7679529950839279,1.663898156015177,0.8959451609312492
Brazil,"('Brazil_p1', 'Brazil_p12', 'Brazil_p2', 'Brazil_p6')",21.604107541,41,25,7,16,0.7405999053483419,1.897787257455126,1.1571873521067841
Brazil,"('Brazil_p1', 'Brazil_p12', 'Brazil_p2', 'Brazil_p7')",26.683494913,41,28,9,13,0.4871925526392158,1.5365303583236807,1.0493378056844649
Brazil,"('Brazil_p1', 'Brazil_p12', 'Brazil_p3', 'Brazil_p4')",23.021583278999998,30,24,9,6,0.2606249938279929,1.3031249691399647,1.0424999753119717
Brazil,"('Brazil_p1', 'Brazil_p12', 'Brazil_p4', 'Brazil_p5')",26.540917113,49,32,6,17,0.6405204434956483,1.8462059841933391,1.205685540697691
Brazil,"('Brazil_p1', 'Brazil_p12', 'Brazil_p4', 'Brazil_p6')",20.491607852,33,41,10,-8,-0.39040372321097255,1.6104153582452616,2.000819081456234
Brazil,"('Brazil_p1', 'Brazil_p12', 'Brazil_p4', 'Brazil_p7')",34.999929994,56,32,8,24,0.6857156572631515,1.600003200280687,0.9142875430175353
Brazil,"('Brazil_p1', 'Brazil_p2', 'Brazil_p3', 'Brazil_p8')",26.177940094,27,43,8,-16,-0.6112016431601205,1.0314027728327033,1.642604415992824
Brazil,"('Brazil_p1', 'Brazil_p2', 'Brazil_p3', 'Brazil_p9')",29.456949666,62,43,9,19,0.6450090798753106,2.1047664711720664,1.4597573912967556
Brazil,"('Brazil_p1', 'Brazil_p2', 'Brazil_p5', 'Brazil_p8')",31.251036193999997,61,33,10,28,0.8959702912307216,1.9519352773240721,1.0559649860933504
Brazil,"('Brazil_p1', 'Brazil_p2', 'Brazil_p5', 'Brazil_p9')",35.010856755,66,47,13,19,0.5426888045887811,1.88512953172945,1.3424407271406689
Brazil,"('Brazil_p1', 'Brazil_p2', 'Brazil_p6', 'Brazil_p8')",30.900749080999997,49,36,9,13,0.420701775414025,1.5857220765605557,1.1650203011465308
Brazil,"('Brazil_p1', 'Brazil_p2', 'Brazil_p6', 'Brazil_p9')",26.279883633,37,35,9,2,0.07610383774639601,1.407920998308326,1.33181716056193
Brazil,"('Brazil_p1', 'Brazil_p2', 'Brazil_p7', 'Brazil_p8')",25.373174200999998,46,39,7,7,0.27588191940620965,1.8129383275265207,1.537056408120311
Brazil,"('Brazil_p1', 'Brazil_p2', 'Brazil_p7', 'Brazil_p9')",20.500009048,31,33,7,-2,-0.09756093254969182,1.5121944545202233,1.609755387069915
Brazil,"('Brazil_p1', 'Brazil_p3', 'Brazil_p4', 'Brazil_p8')",13.870711365,34,30,8,4,0.28837742309981373,2.4512080963484166,2.162830673248603
Brazil,"('Brazil_p1', 'Brazil_p3', 'Brazil_p4', 'Brazil_p9')",17.180373410999998,24,31,6,-7,-0.40744166803255527,1.3969428618259037,1.8043845298584589
Brazil,"('Brazil_p1', 'Brazil_p3', 'Brazil_p5', 'Brazil_p6')",9.418994794,17,15,4,2,0.21233688347232355,1.80486350951475,1.5925266260424265
Brazil,"('Brazil_p1', 'Brazil_p3', 'Brazil_p5', 'Brazil_p7')",10.740327991000001,25,16,5,9,0.837963236089407,2.3276756558039082,1.4897124197145013
Brazil,"('Brazil_p1', 'Brazil_p3', 'Brazil_p6', 'Brazil_p7')",51.684734372,66,80,14,-14,-0.2708730183120462,1.276972800613932,1.5478458189259783
Brazil,"('Brazil_p1', 'Brazil_p4', 'Brazil_p5', 'Brazil_p8')",44.136182021,111,39,14,72,1.6313146426154936,2.514943407365553,0.8836287647500591
Brazil,"('Brazil_p1', 'Brazil_p4', 'Brazil_p5', 'Brazil_p9')",15.730138988,32,27,6,5,0.3178611456525803,2.034311332176514,1.7164501865239337
Brazil,"('Brazil_p1', 'Brazil_p4', 'Brazil_p6', 'Brazil_p8')",54.781870666,93,62,15,31,0.5658806393999236,1.6976419181997708,1.1317612787998472
Brazil,"('Brazil_p1', 'Brazil_p4', 'Brazil_p6', 'Brazil_p9')",18.823591314,34,29,7,5,0.2656241264801187,1.806244060064807,1.5406199335846884
Brazil,"('Brazil_p1', 'Brazil_p4', 'Brazil_p7', 'Brazil_p8')",16.123011463,36,17,4,19,1.1784398989979183,2.232833492838161,1.0543935938402427
Brazil,"('Brazil_p1', 'Brazil_p4', 'Brazil_p7', 'Brazil_p9')",28.536159572,55,33,10,22,0.7709516742956066,1.9273791857390166,1.15642751144341
Brazil,"('Brazil_p1', 'Brazil_p5', 'Brazil_p6', 'Brazil_p7')",20.498786357,36,19,11,17,0.8293173900119594,1.7562015317900315,0.9268841417780722
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p12', 'Brazil_p2')",19.064018629,22,26,7,-4,-0.20981935015082492,1.154006425829537,1.363825775980362
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p12', 'Brazil_p4')",31.84928671,54,58,10,-4,-0.1255915096756024,1.6954853806206323,1.8210768902962347
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p2', 'Brazil_p3')",30.418634292,30,51,9,-21,-0.6903662997626073,0.9862375710894391,1.6766038708520465
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p2', 'Brazil_p6')",36.078624661,50,76,16,-26,-0.7206483130745637,1.385862140528007,2.1065104536025707
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p2', 'Brazil_p7')",18.14092017,36,29,6,7,0.3858679677989013,1.9844638343943497,1.5985958665954483
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p3', 'Brazil_p4')",24.20180337,27,42,10,-15,-0.6197885244615141,1.1156193440307254,1.7354078684922396
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p3', 'Brazil_p5')",41.113800727,61,74,10,-13,-0.3161955297278736,1.483686716415407,1.7998822461432806
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p4', 'Brazil_p6')",15.411314476,22,24,6,-2,-0.12977478352768643,1.4275226188045507,1.557297402332237
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p4', 'Brazil_p7')",21.0775889,25,32,8,-7,-0.3321062970347619,1.1860939179812926,1.5182002150160545
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p5', 'Brazil_p6')",34.746814659,59,44,11,15,0.43169424729166506,1.6979973726805493,1.2663031253888843
Brazil,"('Brazil_p10', 'Brazil_p11', 'Brazil_p5', 'Brazil_p7')",27.18082227,47,33,9,14,0.5150690387851905,1.7291603444931396,1.214091305707949
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p2', 'Brazil_p8')",16.119962690999998,17,29,4,-12,-0.7444185963717999,1.0545930115267164,1.7990116078985163
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p2', 'Brazil_p9')",21.430926738,34,37,9,-3,-0.1399846136695799,1.5864922882552388,1.7264769019248187
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p3', 'Brazil_p5')",28.625189352,44,30,8,14,0.48907973421045126,1.5371077360899899,1.0480280018795385
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p3', 'Brazil_p6')",29.931019822,53,48,13,5,0.16705077306871058,1.770738194528332,1.6036874214596215
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p3', 'Brazil_p7')",32.045743656,38,52,9,-14,-0.4368754911817672,1.1858049046362253,1.6226803958179925
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p4', 'Brazil_p8')",29.958599797999998,50,31,7,19,0.6342085453963179,1.6689698563060995,1.0347613109097817
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p4', 'Brazil_p9')",37.844119404,66,57,13,9,0.23781766207641578,1.7439961885603823,1.5061785264839664
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p5', 'Brazil_p6')",18.717234817,35,24,7,11,0.5876936474617077,1.8699343328327063,1.2822406853709987
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p5', 'Brazil_p7')",33.136538349,59,46,14,13,0.39231617566933685,1.7805118741916055,1.3881956985222688
Brazil,"('Brazil_p10', 'Brazil_p12', 'Brazil_p6', 'Brazil_p7')",39.030836079,85,57,14,28,0.7173815068508106,2.1777652886542462,1.4603837818034358
Brazil,"('Brazil_p10', 'Brazil_p2', 'Brazil_p3', 'Brazil_p8')",10.877890406999999,18,18,6,0,0.0,1.654732611427752,1.654732611427752
Brazil,"('Brazil_p10', 'Brazil_p2', 'Brazil_p3', 'Brazil_p9')",22.188005100999998,26,45,11,-19,-0.8563185339786894,1.1718043096550486,2.028122843633738
Brazil,"('Brazil_p10', 'Brazil_p2', 'Brazil_p6', 'Brazil_p8')",21.741452953,26,44,8,-18,-0.8279115493758326,1.1958722379873137,2.023783787363146
Brazil,"('Brazil_p10', 'Brazil_p2', 'Brazil_p6', 'Brazil_p9')",11.369888193,9,22,5,-13,-1.1433709619065204,0.7915645120891296,1.9349354739956501
Brazil,"('Brazil_p10', 'Brazil_p2', 'Brazil_p7', 'Brazil_p8')",15.026129473,18,26,6,-8,-0.5324059009590567,1.1979132771578775,1.7303191781169343
Brazil,"('Brazil_p10', 'Brazil_p2', 'Brazil_p7', 'Brazil_p9')",17.852758329,22,21,7,1,0.056013753257142404,1.232302571657133,1.1762888183999904
Brazil,"('Brazil_p10', 'Brazil_p3', 'Brazil_p4', 'Brazil_p8')",23.586256966,30,46,8,-16,-0.678361133055757,1.2719271244795443,1.950288257535301
Brazil,"('Brazil_p10', 'Brazil_p3', 'Brazil_p4', 'Brazil_p9')",10.272502904,11,16,6,-5,-0.48673629462329526,1.0708198481712496,1.5575561427945448
Brazil,"('Brazil_p10', 'Brazil_p3', 'Brazil_p5', 'Brazil_p8')",30.426927437,41,60,12,-19,-0.6244468830886771,1.3474906424545137,1.9719375255431908
Brazil,"('Brazil_p10', 'Brazil_p3', 'Brazil_p5', 'Brazil_p9')",17.855559034,18,29,6,-11,-0.6160546404094177,1.0080894115790473,1.624144051988465
Brazil,"('Brazil_p10', 'Brazil_p3', 'Brazil_p6', 'Brazil_p7')",10.614430896,16,14,4,2,0.18842272558896125,1.50738180471169,1.3189590791227286
Brazil,"('Brazil_p10', 'Brazil_p4', 'Brazil_p6', 'Brazil_p8')",31.344376453,37,49,12,-12,-0.38284379394159135,1.1804350313199068,1.563278825261498
Brazil,"('Brazil_p10', 'Brazil_p4', 'Brazil_p6', 'Brazil_p9')",32.620951591,45,59,10,-14,-0.42917202954504086,1.3794815235376314,1.8086535530826722
Brazil,"('Brazil_p10', 'Brazil_p4', 'Brazil_p7', 'Brazil_p8')",33.718665551,45,53,9,-8,-0.23725731339812,1.3345723878644251,1.571829701262545
Brazil,"('Brazil_p10', 'Brazil_p4', 'Brazil_p7', 'Brazil_p9')",17.339265172,23,37,10,-14,-0.8074159926112467,1.3264691307184766,2.1338851233297236
Brazil,"('Brazil_p10', 'Brazil_p5', 'Brazil_p6', 'Brazil_p8')",16.266741428,31,32,5,-1,-0.061475127297388306,1.9057289462190374,1.9672040735164258
Brazil,"('Brazil_p10', 'Brazil_p5', 'Brazil_p6', 'Brazil_p9')",17.485783815,38,25,6,13,0.7434610960275102,2.1731939730034915,1.4297328769759812
Brazil,"('Brazil_p10', 'Brazil_p5', 'Brazil_p7', 'Brazil_p8')",7.813774093,19,11,3,8,1.0238330293125355,2.431603444617272,1.4077704153047363
Brazil,"('Brazil_p10', 'Brazil_p5', 'Brazil_p7', 'Brazil_p9')",19.209980055,46,23,7,23,1.1972943196270278,2.3945886392540556,1.1972943196270278
Brazil,"('Brazil_p11', 'Brazil_p12', 'Brazil_p2', 'Brazil_p4')",37.555334855,45,72,13,-27,-0.7189391361905353,1.1982318936508922,1.9171710298414275
Brazil,"('Brazil_p11', 'Brazil_p2', 'Brazil_p3', 'Brazil_p5')",27.606058920000002,41,34,11,7,0.25356752371953567,1.4851812103572803,1.2316136866377447
Brazil,"('Brazil_p11', 'Brazil_p2', 'Brazil_p3', 'Brazil_p6')",11.864006321,10,21,5,-11,-0.9271741520003528,0.8428855927275934,1.7700597447279462
Brazil,"('Brazil_p11', 'Brazil_p2', 'Brazil_p3', 'Brazil_p7')",12.555742543000001,12,23,6,-11,-0.876093147205591,0.9557379787697355,1.8318311259753264
Brazil,"('Brazil_p11', 'Brazil_p2', 'Brazil_p4', 'Brazil_p8')",13.634191924,18,25,6,-7,-0.5134150992607077,1.32021025524182,1.8336253545025278
Brazil,"('Brazil_p11', 'Brazil_p2', 'Brazil_p4', 'Brazil_p9')",2.123814239,2,4,2,-2,-0.9417019451483204,0.9417019451483204,1.8834038902966408
Brazil,"('Brazil_p11', 'Brazil_p2', 'Brazil_p5', 'Brazil_p6')",19.105787444,28,39,6,-11,-0.575741776267612,1.4655245214084671,2.041266297676079
Brazil,"('Brazil_p11', 'Brazil_p2', 'Brazil_p5', 'Brazil_p7')",23.708189118,21,33,8,-12,-0.5061542212386531,0.8857698871676429,1.391924108406296
Brazil,"('Brazil_p11', 'Brazil_p2', 'Brazil_p6', 'Brazil_p7')",38.021302887,51,67,12,-16,-0.4208167207618395,1.3413532974283635,1.762170018190203
Brazil,"('Brazil_p11', 'Brazil_p3', 'Brazil_p4', 'Brazil_p5')",35.99002649,70,44,14,26,0.7224223635185216,1.9449832863960197,1.222560922877498
Brazil,"('Brazil_p11', 'Brazil_p3', 'Brazil_p4', 'Brazil_p6')",16.681204899,24,27,7,-3,-0.1798431239328427,1.4387449914627417,1.6185881153955843
Brazil,"('Brazil_p11', 'Brazil_p3', 'Brazil_p4', 'Brazil_p7')",29.216716178,27,49,9,-22,-0.7529935899013134,0.9241284966970664,1.6771220865983798
Brazil,"('Brazil_p11', 'Brazil_p4', 'Brazil_p5', 'Brazil_p6')",28.379900817,50,41,8,9,0.317125844027223,1.7618102445956834,1.4446844005684603
Brazil,"('Brazil_p11', 'Brazil_p4', 'Brazil_p5', 'Brazil_p7')",27.681491181,41,36,10,5,0.18062610743426627,1.4811340809609834,1.300507973526717
Brazil,"('Brazil_p11', 'Brazil_p4', 'Brazil_p6', 'Brazil_p7')",16.774450643999998,24,24,8,0,0.0,1.4307473019144437,1.4307473019144437
Brazil,"('Brazil_p12', 'Brazil_p2', 'Brazil_p3', 'Brazil_p5')",30.328429945,38,39,12,-1,-0.03297236295493964,1.2529497922877062,1.2859221552426459
Brazil,"('Brazil_p12', 'Brazil_p2', 'Brazil_p3', 'Brazil_p6')",14.245223134,13,22,6,-9,-0.6317907354163597,0.9125866178236307,1.5443773532399903
Brazil,"('Brazil_p12', 'Brazil_p2', 'Brazil_p3', 'Brazil_p7')",18.012561846,23,36,6,-13,-0.7217185490406449,1.2768866636872949,1.9986052127279397
Brazil,"('Brazil_p12', 'Brazil_p2', 'Brazil_p4', 'Brazil_p8')",19.380264183,27,35,6,-8,-0.4127910705684522,1.393169863168526,1.8059609337369784
Brazil,"('Brazil_p12', 'Brazil_p2', 'Brazil_p4', 'Brazil_p9')",38.48674175,46,77,13,-31,-0.8054721857560208,1.1952167917669985,2.000688977523019
Brazil,"('Brazil_p12', 'Brazil_p2', 'Brazil_p5', 'Brazil_p6')",34.517476464,54,58,13,-4,-0.1158833266438756,1.5644249096923206,1.6803082363361963
Brazil,"('Brazil_p12', 'Brazil_p2', 'Brazil_p5', 'Brazil_p7')",15.93174452,29,22,6,7,0.43937435672612707,1.8202651921510977,1.3808908354249707
Brazil,"('Brazil_p12', 'Brazil_p2', 'Brazil_p6', 'Brazil_p7')",14.425960756999999,29,14,6,15,1.0397920979177389,2.0102647226409616,0.9704726247232229
Brazil,"('Brazil_p12', 'Brazil_p3', 'Brazil_p4', 'Brazil_p5')",20.599441107,37,39,9,-2,-0.09709001276351958,1.7961652361251124,1.8932552488886318
Brazil,"('Brazil_p12', 'Brazil_p3', 'Brazil_p4', 'Brazil_p6')",37.83027157,49,60,11,-11,-0.2907724302122952,1.2952590073093149,1.58603143752161
Brazil,"('Brazil_p12', 'Brazil_p3', 'Brazil_p4', 'Brazil_p7')",10.766460556,15,14,4,1,0.09288103502526777,1.3932155253790166,1.3003344903537488
Brazil,"('Brazil_p12', 'Brazil_p4', 'Brazil_p5', 'Brazil_p6')",10.162500403000001,16,18,4,-2,-0.19680196021538104,1.5744156817230484,1.7712176419384293
Brazil,"('Brazil_p12', 'Brazil_p4', 'Brazil_p5', 'Brazil_p7')",38.529851501,92,54,11,38,0.986248285930034,2.387759008041135,1.401510722111101
Brazil,"('Brazil_p12', 'Brazil_p4', 'Brazil_p6', 'Brazil_p7')",14.283947629999998,13,16,6,-3,-0.21002597305098075,0.9101125498875833,1.120138522938564
Brazil,"('Brazil_p2', 'Brazil_p3', 'Brazil_p5', 'Brazil_p8')",9.292434457,14,9,4,5,0.5380721298748031,1.5066019636494488,0.9685298337746456
Brazil,"('Brazil_p2', 'Brazil_p3', 'Brazil_p5', 'Brazil_p9')",35.208713728,33,66,10,-33,-0.9372679801635724,0.9372679801635724,1.8745359603271448
Brazil,"('Brazil_p2', 'Brazil_p3', 'Brazil_p6', 'Brazil_p8')",11.641385514,18,18,6,0,0.0,1.5462077068363635,1.5462077068363635
Brazil,"('Brazil_p2', 'Brazil_p3', 'Brazil_p6', 'Brazil_p9')",23.801489455,34,67,10,-33,-1.3864678537194512,1.4284820311048891,2.8149498848243404
Brazil,"('Brazil_p2', 'Brazil_p3', 'Brazil_p7', 'Brazil_p8')",16.273411176,17,16,6,1,0.0614499313748551,1.0446488333725368,0.9831989019976816
Brazil,"('Brazil_p2', 'Brazil_p3', 'Brazil_p7', 'Brazil_p9')",11.825264658,15,22,6,-7,-0.5919529247292048,1.268470552991153,1.860423477720358
